1.200000000000000000e+01,3.933333333333333126e-01,3.933333333333333126e-01
1.100000000000000000e+01,3.781818181818181190e-01,3.781818181818181190e-01
1.500000000000000000e+01,5.666666666666666519e-01,5.666666666666666519e-01
1.100000000000000000e+01,1.963636363636363513e-01,1.963636363636363513e-01
2.200000000000000000e+01,4.745454545454545481e-01,4.745454545454545481e-01
2.100000000000000000e+01,2.790476190476189888e-01,2.790476190476189888e-01
1.000000000000000000e+01,8.800000000000001155e-01,8.800000000000001155e-01
1.000000000000000000e+01,6.799999999999999378e-01,6.799999999999999378e-01
8.000000000000000000e+00,1.189999999999999947e+00,1.189999999999999947e+00
7.000000000000000000e+00,8.685714285714286609e-01,8.685714285714286609e-01
2.100000000000000000e+01,2.742857142857142438e-01,2.742857142857142438e-01
1.600000000000000000e+01,3.400000000000000244e-01,3.400000000000000244e-01
6.000000000000000000e+00,8.733333333333334059e-01,8.733333333333334059e-01
1.800000000000000000e+01,3.533333333333333881e-01,3.533333333333333881e-01
3.800000000000000000e+01,3.021052631578947101e-01,3.021052631578947101e-01
3.800000000000000000e+01,2.442105263157894890e-01,2.442105263157894890e-01
1.000000000000000000e+01,5.599999999999999423e-01,5.599999999999999423e-01
1.100000000000000000e+01,5.309090909090908861e-01,5.309090909090908861e-01
8.000000000000000000e+00,8.700000000000001066e-01,8.700000000000001066e-01
1.500000000000000000e+01,5.600000000000000533e-01,5.600000000000000533e-01
1.500000000000000000e+01,5.600000000000000533e-01,5.600000000000000533e-01
1.200000000000000000e+01,5.200000000000000178e-01,5.200000000000000178e-01
1.300000000000000000e+01,1.120000000000000107e+00,1.120000000000000107e+00
2.200000000000000000e+01,2.872727272727272907e-01,2.872727272727272907e-01
1.900000000000000000e+01,8.031578947368421817e-01,8.031578947368421817e-01
2.200000000000000000e+01,9.036363636363636820e-01,9.036363636363636820e-01
1.700000000000000000e+01,1.204705882352941071e+00,1.204705882352941071e+00
2.100000000000000000e+01,6.438095238095238315e-01,6.438095238095238315e-01
1.900000000000000000e+01,5.600000000000000533e-01,5.600000000000000533e-01
5.000000000000000000e+01,7.600000000000000089e-01,7.600000000000000089e-01
5.500000000000000000e+01,6.836363636363638197e-01,6.836363636363638197e-01
1.700000000000000000e+01,6.670588235294117041e-01,6.670588235294117041e-01
