1.200000000000000000e+01,4.719999999999998863e+00,3.933333333333332571e-01
1.100000000000000000e+01,8.879999999999999005e+00,7.715151515151514872e-01
1.500000000000000000e+01,1.737999999999999901e+01,1.338181818181818139e+00
1.100000000000000000e+01,1.953999999999999915e+01,1.534545454545454435e+00
2.200000000000000000e+01,2.998000000000000043e+01,2.009090909090908816e+00
2.100000000000000000e+01,3.584000000000000341e+01,2.288138528138528027e+00
1.000000000000000000e+01,4.464000000000000057e+01,3.168138528138528365e+00
1.000000000000000000e+01,5.143999999999999773e+01,3.848138528138528081e+00
8.000000000000000000e+00,6.095999999999999375e+01,5.038138528138528471e+00
7.000000000000000000e+00,6.703999999999999204e+01,5.906709956709956799e+00
2.100000000000000000e+01,7.279999999999999716e+01,6.180995670995670821e+00
1.600000000000000000e+01,7.823999999999999488e+01,6.520995670995670679e+00
6.000000000000000000e+00,8.347999999999998977e+01,7.394329004329003752e+00
1.800000000000000000e+01,8.983999999999998920e+01,7.747662337662337251e+00
3.800000000000000000e+01,1.013199999999999932e+02,8.049767600820231905e+00
3.800000000000000000e+01,1.105999999999999943e+02,8.293978127136021783e+00
1.000000000000000000e+01,1.161999999999999886e+02,8.853978127136022280e+00
1.100000000000000000e+01,1.220399999999999920e+02,9.384887218045113499e+00
8.000000000000000000e+00,1.290000000000000000e+02,1.025488721804511272e+01
1.500000000000000000e+01,1.374000000000000057e+02,1.081488721804511322e+01
1.500000000000000000e+01,1.458000000000000114e+02,1.137488721804511371e+01
1.200000000000000000e+01,1.520400000000000205e+02,1.189488721804511329e+01
1.300000000000000000e+01,1.666000000000000227e+02,1.301488721804511428e+01
2.200000000000000000e+01,1.729200000000000159e+02,1.330215994531784141e+01
1.900000000000000000e+01,1.881800000000000068e+02,1.410531784005468303e+01
2.200000000000000000e+01,2.080600000000000023e+02,1.500895420369104727e+01
1.700000000000000000e+01,2.285399999999999920e+02,1.621366008604398701e+01
2.100000000000000000e+01,2.420600000000000023e+02,1.685746960985350995e+01
1.900000000000000000e+01,2.526999999999999886e+02,1.741746960985350867e+01
5.000000000000000000e+01,2.906999999999999886e+02,1.817746960985351024e+01
5.500000000000000000e+01,3.283000000000000114e+02,1.886110597348987383e+01
1.700000000000000000e+01,3.396399999999999864e+02,1.952816479701928642e+01
1.600000000000000000e+01,3.475600000000000023e+02,2.002316479701928742e+01
9.000000000000000000e+00,3.516999999999999886e+02,2.048316479701928827e+01
7.000000000000000000e+00,3.556200000000000045e+02,2.104316479701928699e+01
7.000000000000000000e+00,3.588400000000000318e+02,2.150316479701928785e+01
5.000000000000000000e+00,3.620400000000000205e+02,2.214316479701928841e+01
5.000000000000000000e+00,3.632400000000000091e+02,2.238316479701928685e+01
1.600000000000000000e+01,3.721999999999999886e+02,2.294316479701928557e+01
1.300000000000000000e+01,3.747799999999999727e+02,2.314162633548082582e+01
1.300000000000000000e+01,3.782199999999999704e+02,2.340624172009621162e+01
1.100000000000000000e+01,3.823799999999999955e+02,2.378442353827803046e+01
1.200000000000000000e+01,3.921399999999999864e+02,2.459775687161136304e+01
8.000000000000000000e+00,3.990999999999999659e+02,2.546775687161136403e+01
9.000000000000000000e+00,4.020599999999999454e+02,2.579664576050025460e+01
1.100000000000000000e+01,4.058999999999999204e+02,2.614573666959116238e+01
8.000000000000000000e+00,4.182199999999999136e+02,2.768573666959116153e+01
1.900000000000000000e+01,4.355799999999999272e+02,2.859942088011747785e+01
1.500000000000000000e+01,4.471799999999999500e+02,2.937275421345081128e+01
1.200000000000000000e+01,4.564599999999999227e+02,3.014608754678414471e+01
1.300000000000000000e+01,4.691799999999999500e+02,3.112454908524568253e+01
1.200000000000000000e+01,4.784599999999999227e+02,3.189788241857901596e+01
1.400000000000000000e+01,4.886199999999999477e+02,3.262359670429329839e+01
1.500000000000000000e+01,5.042199999999999704e+02,3.366359670429329753e+01
1.100000000000000000e+01,5.120599999999999454e+02,3.437632397702056863e+01
1.400000000000000000e+01,5.202199999999999136e+02,3.495918111987771226e+01
1.500000000000000000e+01,5.263199999999999363e+02,3.536584778654437855e+01
1.000000000000000000e+01,5.317199999999999136e+02,3.590584778654437770e+01
1.000000000000000000e+01,5.373199999999999363e+02,3.646584778654437997e+01
1.300000000000000000e+01,5.418999999999999773e+02,3.681815547885206996e+01
1.100000000000000000e+01,5.557400000000000091e+02,3.807633729703388781e+01
1.500000000000000000e+01,5.633400000000000318e+02,3.858300396370055552e+01
1.500000000000000000e+01,5.809400000000000546e+02,3.975633729703388752e+01
1.800000000000000000e+01,5.968600000000000136e+02,4.064078174147833522e+01
1.900000000000000000e+01,6.102200000000000273e+02,4.134393963621517543e+01
2.000000000000000000e+01,6.370199999999999818e+02,4.268393963621517884e+01
1.400000000000000000e+01,6.565799999999999272e+02,4.408108249335803919e+01
1.100000000000000000e+01,6.735199999999999818e+02,4.562108249335803833e+01
1.300000000000000000e+01,6.915399999999999636e+02,4.700723633951188418e+01
1.400000000000000000e+01,7.052599999999999909e+02,4.798723633951188106e+01
1.100000000000000000e+01,7.162000000000000455e+02,4.898178179405733346e+01
2.400000000000000000e+01,7.237200000000000273e+02,4.929511512739066603e+01
2.800000000000000000e+01,7.462799999999999727e+02,5.010082941310495386e+01
2.260000000000000000e+02,8.287999999999999545e+02,5.046596215646778916e+01
2.380000000000000000e+02,9.075199999999999818e+02,5.079671845898879923e+01
1.900000000000000000e+01,9.127999999999999545e+02,5.107461319583090642e+01
1.700000000000000000e+01,9.218399999999999181e+02,5.160637790171325889e+01
1.200000000000000000e+01,9.251199999999998909e+02,5.187971123504659232e+01
2.800000000000000000e+01,9.367999999999998408e+02,5.229685409218944869e+01
2.700000000000000000e+01,9.443399999999998045e+02,5.257611335144871134e+01
1.900000000000000000e+01,9.510599999999998317e+02,5.292979756197502894e+01
3.400000000000000000e+01,9.609799999999997908e+02,5.322156226785737942e+01
1.910000000000000000e+02,1.102159999999999854e+03,5.396072457152229873e+01
1.700000000000000000e+01,1.115119999999999891e+03,5.472307751269877230e+01
8.600000000000000000e+01,1.134679999999999836e+03,5.495051937316388546e+01
6.900000000000000000e+01,1.185959999999999809e+03,5.569370777896098446e+01
3.000000000000000000e+01,1.196759999999999764e+03,5.605370777896098389e+01
6.500000000000000000e+01,1.217559999999999718e+03,5.637370777896098417e+01
2.250000000000000000e+02,1.380059999999999718e+03,5.709593000118320560e+01
1.700000000000000000e+01,1.393019999999999754e+03,5.785828294235967917e+01
8.600000000000000000e+01,1.412579999999999700e+03,5.808572480282479233e+01
2.170000000000000000e+02,1.504099999999999682e+03,5.850747595489852415e+01
2.110000000000000000e+02,1.560839999999999691e+03,5.877638590750515846e+01
2.300000000000000000e+02,1.663639999999999645e+03,5.922334242924429049e+01
2.030000000000000000e+02,1.773959999999999582e+03,5.976679070510635938e+01
2.250000000000000000e+02,1.857959999999999582e+03,6.014012403843969423e+01
2.020000000000000000e+02,2.012839999999999691e+03,6.090685671170702165e+01
2.170000000000000000e+02,2.106359999999999673e+03,6.133782445364250435e+01
2.080000000000000000e+02,2.253079999999999472e+03,6.204320906902712096e+01
2.550000000000000000e+02,2.371879999999999654e+03,6.250909142196830004e+01
2.460000000000000000e+02,2.498119999999999436e+03,6.302226215367561934e+01
1.890000000000000000e+02,2.539059999999999491e+03,6.323887591028937294e+01
1.280000000000000000e+02,2.566579999999999472e+03,6.345387591028937635e+01
2.440000000000000000e+02,2.739939999999999600e+03,6.416436771356806901e+01
