1.000000000000000000e+00,2.100000000000000000e+01,9.910595130364863170e-01,9.915154827289303086e-01,8.801246574391559038e-03
2.000000000000000000e+00,1.799226032704275013e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.585999971344640463e-03
2.000000000000000000e+00,1.398474370042595361e+01,4.000000000000000000e+00,1.980104491390866972e+00,1.874840441320836659e-02
3.991774647646739727e+00,1.198645505237733744e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.170666006346614968e-02
9.993814494964351480e-01,4.997421665351167164e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.769514474776778248e-03
5.983476154363790656e+00,4.000000000000000000e+00,6.998542724827196082e+00,1.000000000000000000e+00,1.188451883466559375e-02
4.999730807700481172e+00,1.400000000000000000e+01,0.000000000000000000e+00,9.677434074401247699e-01,2.012450900124464898e-02
2.997828970237464752e+00,1.499968885054707002e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.568835125408859924e-03
5.999156336892405683e+00,1.099764226702626857e+01,1.989534540637101445e+00,0.000000000000000000e+00,8.697405498543822611e-03
9.892608497211468066e-01,1.899659793409390929e+01,2.000000000000000000e+00,1.000000000000000000e+00,8.058761203147961349e-03
1.999915426677441710e+00,1.899590242818396035e+01,1.990455109145829571e+00,1.000000000000000000e+00,8.607172967928298016e-03
9.976217751252705046e-01,1.999473508257431220e+01,2.000000000000000000e+00,0.000000000000000000e+00,4.381818090297240169e-03
0.000000000000000000e+00,2.499755286008732824e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.515143770829156192e-03
2.996888200909961331e+00,5.299395516436229769e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.716741292994965952e-03
1.994992474683349393e+00,1.700000000000000000e+01,9.980476714893088408e-01,0.000000000000000000e+00,3.797372414352799715e-03
9.933868409675544742e-01,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.839688990220971147e-03
2.999262016703106326e+00,0.000000000000000000e+00,1.999030110723338804e+00,0.000000000000000000e+00,8.597867038125359997e-04
3.000000000000000000e+00,1.000000000000000000e+00,1.998269002212043954e+00,0.000000000000000000e+00,1.103579444422523670e-03
0.000000000000000000e+00,9.997431732889413558e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.724105823115306031e-04
0.000000000000000000e+00,6.000000000000000000e+00,1.998989089946092701e+00,0.000000000000000000e+00,6.174631134698484874e-04
9.936927990673086741e-01,1.700000000000000000e+01,2.997760106736220287e+00,0.000000000000000000e+00,5.053567500344738860e-03
2.997497997938963543e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523539427481336540e-03
0.000000000000000000e+00,0.000000000000000000e+00,9.999763604030083020e-01,0.000000000000000000e+00,1.365376556536092663e-05
9.951319735978778613e-01,7.000000000000000000e+00,0.000000000000000000e+00,9.964461702179047142e-01,4.617870204512447389e-03
0.000000000000000000e+00,0.000000000000000000e+00,9.999600566374903243e-01,0.000000000000000000e+00,2.454356016193117186e-05
9.000000000000000000e+00,9.000000000000000000e+00,3.299692377638473317e+01,1.982798746434654591e+00,1.149453806804904762e-02
0.000000000000000000e+00,8.000000000000000000e+00,1.399725700971965736e+01,0.000000000000000000e+00,1.583682877707864606e-03
4.000000000000000000e+00,4.000000000000000000e+00,3.986093578580195640e+00,0.000000000000000000e+00,8.411041979488302275e-03
1.999812697786217619e+00,1.599234944388413737e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.728328748611571562e-03
3.000000000000000000e+00,3.999605304866970634e+00,4.995886800488380075e+00,0.000000000000000000e+00,2.990477927607607112e-03
3.993040569117955130e+00,7.000000000000000000e+00,1.994287727424920664e+00,0.000000000000000000e+00,6.375621415827903080e-03
1.000000000000000000e+00,1.399006217899456495e+01,1.000000000000000000e+00,9.982433795465175397e-01,6.627274192780824996e-03
9.884804381813028229e-01,1.700000000000000000e+01,9.970222545703008032e-01,0.000000000000000000e+00,8.684158174401429911e-03
4.000000000000000000e+00,8.992670298175303500e+00,1.991496345228905618e+00,0.000000000000000000e+00,8.698829954277165905e-03
3.000000000000000000e+00,5.000000000000000000e+00,2.995076350307185109e+00,0.000000000000000000e+00,3.000318344001536974e-03
3.996872066495054998e+00,1.100000000000000000e+01,0.000000000000000000e+00,9.977120626813427151e-01,2.733696917406132701e-03
0.000000000000000000e+00,1.599745991969160919e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.541458891312266289e-03
5.000000000000000000e+00,9.966577577852213210e+00,9.992445393648800023e-01,0.000000000000000000e+00,2.078234630296953503e-02
9.958608064150273886e-01,1.199508708519140221e+01,3.000000000000000000e+00,0.000000000000000000e+00,4.538181407945300443e-03
0.000000000000000000e+00,1.699782555286247998e+01,9.982124543925837701e-01,0.000000000000000000e+00,2.143340878130917029e-03
3.992723854481588841e+00,1.199424794327848254e+01,0.000000000000000000e+00,3.000000000000000000e+00,7.559476242197883146e-03
9.985690246649538970e-01,5.000000000000000000e+00,3.000000000000000000e+00,9.888040680658438664e-01,7.323601473758944297e-03
3.000000000000000000e+00,5.997822580034299023e+00,5.000000000000000000e+00,3.986777418297259512e+00,8.650024164887516048e-03
2.000000000000000000e+00,1.699291247341296440e+01,9.980186612194956730e-01,0.000000000000000000e+00,4.927582181446551156e-03
1.976224138921753859e+00,1.400000000000000000e+01,9.925128293760070441e-01,0.000000000000000000e+00,1.838120484736552318e-02
5.982013865272797659e+00,5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.111294441135396091e-02
2.000000000000000000e+00,4.000000000000000000e+00,1.982012061416625226e+00,0.000000000000000000e+00,1.048197945277892611e-02
9.992381346099339368e-01,1.499189145695951453e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.985794672169150211e-03
6.000000000000000000e+00,9.981899924597725793e-01,8.994208730187500223e+00,0.000000000000000000e+00,4.550197291696973616e-03
3.000000000000000000e+00,3.000000000000000000e+00,3.998660026320851824e+00,9.869879631832135791e-01,8.371686537181179458e-03
1.000000000000000000e+00,4.996347594790594648e+00,3.000000000000000000e+00,2.990026773715828146e+00,7.839673898674941882e-03
2.980709259048471615e+00,6.000000000000000000e+00,2.995267896025639587e+00,1.994821303588921957e+00,1.784708945077479250e-02
6.991815180987873468e+00,3.979451409689417574e+00,1.200000000000000000e+01,1.000000000000000000e+00,1.766321781454367745e-02
8.000000000000000000e+00,5.946761877784512151e+00,3.989492220602904204e+00,2.000000000000000000e+00,3.748561411135125504e-02
4.700000000000000000e+01,1.100000000000000000e+02,6.367704624253967438e+01,1.772731061743273528e+01,2.999412712250409396e-01
3.799254197573399949e+01,2.392609535372667651e+01,1.440000000000000000e+02,1.391904427214355877e+01,9.800333055216925437e-02
2.800000000000000000e+01,1.478907214763860907e+02,3.459961540594031959e+01,1.700000000000000000e+01,3.038808163669174389e-01
1.200000000000000000e+01,2.520000000000000000e+02,4.821036407246200639e+00,7.913367760316779354e+00,1.368028118556987305e-01
5.979742767778158274e+00,2.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.229200818876819562e-02
3.976003734357386410e+00,1.499541807299070584e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.706716888926815626e-02
7.982740174918339982e+00,4.980803081923387943e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.892633862661007721e-02
5.998642561268203721e+00,1.496620020438485810e+01,2.000000000000000000e+00,1.000000000000000000e+00,2.125263214394214339e-02
5.000000000000000000e+00,2.994197470012867512e+00,5.000000000000000000e+00,9.961464286256513923e-01,5.032919127039144243e-03
4.944652031716313623e+00,4.199633104254503735e+01,1.000000000000000000e+00,2.000000000000000000e+00,3.531651737085790554e-02
5.000000000000000000e+00,3.400000000000000000e+01,3.973710032964058225e+00,5.000000000000000000e+00,1.518735254291504917e-02
1.996659723954996357e+00,2.399751727037010696e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.990497198843504977e-03
9.955812373868634380e-01,3.199937871595141559e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.345699868216896970e-03
0.000000000000000000e+00,2.200000000000000000e+01,3.990285462306470965e+00,0.000000000000000000e+00,5.660280660581044898e-03
1.995866395183882869e+00,1.999562023026571467e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.919307956383572530e-03
1.000000000000000000e+00,1.599055002406868020e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.558696432335950149e-03
2.000000000000000000e+00,1.299478749108202180e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.210319419575325978e-03
3.000000000000000000e+00,1.899493537313979274e+01,9.811918443651552746e-01,0.000000000000000000e+00,1.330758543973738044e-02
2.989783626760180724e+00,1.899289148793922166e+01,2.000000000000000000e+00,0.000000000000000000e+00,8.731876704115520624e-03
1.000000000000000000e+00,1.599449114049012088e+01,1.998336047281446426e+00,0.000000000000000000e+00,3.835391148695745447e-03
9.966242955542954363e-01,1.000000000000000000e+01,9.973903649781392655e-01,0.000000000000000000e+00,3.481625457566940845e-03
2.000000000000000000e+00,1.000000000000000000e+01,9.927350466763256165e-01,0.000000000000000000e+00,4.243138435932773851e-03
3.988382422379846304e+00,1.000000000000000000e+00,1.099469220334408170e+01,2.000000000000000000e+00,9.322799902396448901e-03
1.000000000000000000e+00,1.996553977733628527e+00,1.399985211359492787e+01,1.000000000000000000e+00,2.155639977282709611e-03
0.000000000000000000e+00,7.000000000000000000e+00,6.999850905748609797e+00,9.974085350402955852e-01,1.624422281561747157e-03
6.000000000000000000e+00,1.680000000000000000e+02,4.000000000000000000e+00,1.948866091481664675e+00,3.028522999661132850e-02
3.340000000000000000e+02,1.623578701725419478e+03,4.810000000000000000e+02,1.069865743075181683e+02,8.554901509794881065e-01
