4.999075154763570339e+00,9.980297941305863452e-01,5.991618430604358281e+00,0.000000000000000000e+00,7.108971890289176102e-03
4.000000000000000000e+00,9.982524315116800828e-01,5.999270815967737924e+00,0.000000000000000000e+00,1.381804272959785349e-03
9.994613803217242687e-01,2.994342563308141525e+00,6.000000000000000000e+00,4.995888201582095789e+00,6.234088899770087906e-03
2.000000000000000000e+00,2.998094217679637019e+00,4.985616445324708934e+00,1.000000000000000000e+00,9.331322303558414050e-03
4.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,1.980228879735533409e+00,1.188552166054135731e-02
3.000000000000000000e+00,5.000000000000000000e+00,1.198302906336341778e+01,9.915681203501004459e-01,1.435406115646775151e-02
4.978825622386438887e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.224314307320609717e-02
4.990841068723323559e+00,3.000000000000000000e+00,1.000000000000000000e+00,9.755239891473455049e-01,1.818886327949035750e-02
7.000000000000000000e+00,9.983761692895638529e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.876260656343294805e-04
4.998427064758899085e+00,1.000000000000000000e+00,9.999030405599221849e-01,0.000000000000000000e+00,1.065436199526642721e-03
7.000000000000000000e+00,2.000000000000000000e+00,1.098897207258801068e+01,9.938734513471949583e-01,8.814054491640346475e-03
7.000000000000000000e+00,2.992302412251206079e+00,4.979792312962691092e+00,1.000000000000000000e+00,1.466609758967463498e-02
0.000000000000000000e+00,3.999814250858191755e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.152460970756387067e-04
1.994030431225980671e+00,3.994480791944330811e+00,1.099498168550981170e+01,1.000000000000000000e+00,9.536311565205221608e-03
1.199307859419001687e+01,3.000000000000000000e+00,1.700000000000000000e+01,5.970031530920722140e+00,2.208847644756477269e-02
1.298483071646445808e+01,6.000000000000000000e+00,1.899272100522749440e+01,0.000000000000000000e+00,1.168901344107307200e-02
2.997718552753478427e+00,0.000000000000000000e+00,6.999164882789887798e+00,0.000000000000000000e+00,1.754368836662873821e-03
6.000000000000000000e+00,1.000000000000000000e+00,3.994598339939203768e+00,0.000000000000000000e+00,3.126789217094600587e-03
9.983195824561122977e-01,0.000000000000000000e+00,6.998547370762898012e+00,0.000000000000000000e+00,1.875332616281991322e-03
6.996677632068333708e+00,0.000000000000000000e+00,7.999934111760712341e+00,0.000000000000000000e+00,2.257769782640165097e-03
4.997763910880208549e+00,0.000000000000000000e+00,9.997239650297791158e+00,0.000000000000000000e+00,2.700259243183474218e-03
2.998290421671905737e+00,0.000000000000000000e+00,7.999338926725290122e+00,1.000000000000000000e+00,1.293714952944915748e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.299989200106676890e+01,0.000000000000000000e+00,6.499710104246183369e-05
2.999223059054202611e+00,6.995199894692158082e+00,9.995410865021591817e+00,2.000000000000000000e+00,6.083914218915806651e-03
5.000000000000000000e+00,1.199805626310098816e+01,1.978350184065393202e+00,0.000000000000000000e+00,1.466869204468481715e-02
6.000000000000000000e+00,1.500000000000000000e+01,9.846024268336527330e-01,0.000000000000000000e+00,9.672965872225358294e-03
1.000000000000000000e+00,1.400000000000000000e+01,9.952797859007621595e-01,9.971237937385465377e-01,4.648815467801120475e-03
4.999334200522316252e+00,0.000000000000000000e+00,1.599789614838342366e+01,0.000000000000000000e+00,1.507183495073663318e-03
8.998687954759146734e+00,0.000000000000000000e+00,9.996584171739003821e+00,0.000000000000000000e+00,2.572609010552904911e-03
6.986790892286462551e+00,1.971634197316789239e+00,4.099396887239161913e+01,0.000000000000000000e+00,2.864353610862684085e-02
1.000000000000000000e+01,1.995231756585043925e+00,4.298148389306100370e+01,0.000000000000000000e+00,1.299593678800164097e-02
1.992391956719341550e+00,1.000000000000000000e+00,1.300000000000000000e+01,9.983290329540382979e-01,5.878132047161652510e-03
1.993966502958176790e+00,3.000000000000000000e+00,1.099961726504756498e+01,0.000000000000000000e+00,3.842922686713524938e-03
3.000000000000000000e+00,0.000000000000000000e+00,4.997858459202729087e+00,1.000000000000000000e+00,1.264770469106206701e-03
1.999883962475862420e+00,0.000000000000000000e+00,4.997441421709824638e+00,0.000000000000000000e+00,1.604295349580863979e-03
1.999893882934092426e+00,0.000000000000000000e+00,3.999689275198367255e+00,1.000000000000000000e+00,2.266400620876895481e-04
2.996041334516279520e+00,9.988638580528679256e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.873223569309582386e-03
2.000000000000000000e+00,9.970187218444994670e-01,1.997136757062871970e+00,0.000000000000000000e+00,2.936325436950812384e-03
5.996567469179494125e+00,0.000000000000000000e+00,9.997835207847936445e+00,0.000000000000000000e+00,2.975189152279358873e-03
3.000000000000000000e+00,3.000000000000000000e+00,6.980106606102654432e+00,0.000000000000000000e+00,1.175313846363256094e-02
4.000000000000000000e+00,4.000000000000000000e+00,3.986527391423757116e+00,9.905211006917326033e-01,1.171468909091206989e-02
9.977307435135205349e-01,3.998423675066454130e+00,5.000000000000000000e+00,9.993178616570438377e-01,2.673942981281047203e-03
5.997532307850433675e+00,4.990720263488177544e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.718876668709358214e-03
9.983195824561122977e-01,0.000000000000000000e+00,6.998547370762898012e+00,0.000000000000000000e+00,1.875332616281991322e-03
4.000000000000000000e+00,1.992406461231191139e+00,2.994956018865873482e+00,0.000000000000000000e+00,7.444372637965395237e-03
3.000000000000000000e+00,4.000000000000000000e+00,2.983598704133834101e+00,1.000000000000000000e+00,1.031193823500562920e-02
0.000000000000000000e+00,7.998861554283970499e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.035139238375774130e-04
3.000000000000000000e+00,9.000000000000000000e+00,1.988203463632470580e+00,4.991954046424490699e+00,1.022962469246458360e-02
1.000000000000000000e+00,9.000000000000000000e+00,3.988701988103730223e+00,1.000000000000000000e+00,6.578504023054617886e-03
0.000000000000000000e+00,3.000000000000000000e+00,3.998421027082722290e+00,5.000000000000000000e+00,1.027933334300881003e-03
